,Unnamed: 0,SMILES,Catalog ID,MW,MW (desalted),ClogP,logS,HBD,HBA,TPSA,RotBonds,AnalogsFromREAL,mol,QED
44151,52275,CC1=NC(=CS1)COC2=CC=CC(=C2)C(=O)NCC3CCOC3,Z384360590,332.419,332.419,1.495,-2.964,1,4,60.45,7,https://real.enamine.net/public-enum-files/Z384360590,<rdkit.Chem.rdchem.Mol object at 0x3212128f0>,0.8835201113333226
44152,52276,O=C(NCC1CCOC1)C=2C=CC(=CC2)CN3C=NC=N3,Z384359334,286.33,286.33,-0.244,-2.66,1,4,69.04,6,https://real.enamine.net/public-enum-files/Z384359334,<rdkit.Chem.rdchem.Mol object at 0x321212960>,0.8931430747971957
44153,52277,COC=1C=CC=C(C1)CNC=2C=CC(=CN2)N3CCC(CO)CC3,Z1454616928,327.422,327.422,2.402,-2.72,2,5,57.62,6,https://real.enamine.net/public-enum-files/Z1454616928,<rdkit.Chem.rdchem.Mol object at 0x3212129d0>,0.8542314204231116
44154,52278,CC=1N=C(SC1C(=O)NC2CCN(C2)C3CC3)C=4C=CC=CN4,Z829609762,328.434,328.434,1.802,-2.595,1,4,58.12,5,https://real.enamine.net/public-enum-files/Z829609762,<rdkit.Chem.rdchem.Mol object at 0x321212a40>,0.9366407725619814
44155,52279,O=C(C1=CC=C2N=CC=CC2=C1)N3CCC(CC3)OCC4CCCO4,Z1360149134,340.417,340.417,1.116,-3.64,0,4,51.66,5,https://real.enamine.net/public-enum-files/Z1360149134,<rdkit.Chem.rdchem.Mol object at 0x321212ab0>,0.8583708415200084
44156,52280,CC1=NN=C(O1)C2=CC=CC(=C2)C(=O)N(CC3CC3)C4CCCCC4,Z1314277141,339.432,339.432,2.557,-4.9,0,3,59.23,6,https://real.enamine.net/public-enum-files/Z1314277141,<rdkit.Chem.rdchem.Mol object at 0x321212b20>,0.8177298282168041
44157,52281,CC1=CC=C(C2=NC(=CS2)C(=O)NC(C3CC3)C4CC4)C(C)=C1,Z928849172,326.458,326.458,4.837,-5.617,1,2,41.99,6,https://real.enamine.net/public-enum-files/Z928849172,<rdkit.Chem.rdchem.Mol object at 0x321212b90>,0.8875555898025984
44158,52282,CC1=NN(C(C)=C1Cl)C=2C=CC(=CC2)C(=O)NC(C3CC3)C4CC4,Z237457226,343.851,343.851,4.316,-4.142,1,2,46.92,6,https://real.enamine.net/public-enum-files/Z237457226,<rdkit.Chem.rdchem.Mol object at 0x321212c00>,0.8894183539119476
44159,52283,CC1=CC=C(CN(C(=O)C2=CSC(=N2)C=3C=CC=CN3)C4CC4)O1,Z952907252,339.413,339.413,2.665,-3.66,0,3,59.23,6,https://real.enamine.net/public-enum-files/Z952907252,<rdkit.Chem.rdchem.Mol object at 0x321212c70>,0.7069502375298325
44160,52284,CC=1C=CSC1CNC(=O)C=2C=CC(=CC2)OCC3CCCO3,Z345088622,331.431,331.431,3.49,-4.184,1,3,47.56,7,https://real.enamine.net/public-enum-files/Z345088622,<rdkit.Chem.rdchem.Mol object at 0x321212ce0>,0.8805048871030394
44161,52285,CN(CC1CCCCC1)C(=O)C=2C=CC(=CC2)CN3C=CC=N3,Z295730628,311.422,311.422,3.33,-4.225,0,2,38.13,6,https://real.enamine.net/public-enum-files/Z295730628,<rdkit.Chem.rdchem.Mol object at 0x321212d50>,0.8461962171310052
44162,52286,O=C(NC=1C=CC=C(C1)COCC2CC2)C=3C=CC(F)=CC3Cl,Z854870422,333.785,333.785,3.579,-5.174,1,2,38.33,6,https://real.enamine.net/public-enum-files/Z854870422,<rdkit.Chem.rdchem.Mol object at 0x321212dc0>,0.8346882856689406
44163,52287,CC(C)OC=1C=CC=CC1CC(=O)NC=2C=CC=C(C2)COCC3CC3,Z970622708,353.456,353.456,4.087,-4.162,1,3,47.56,9,https://real.enamine.net/public-enum-files/Z970622708,<rdkit.Chem.rdchem.Mol object at 0x321212e30>,0.7175866582932442
44164,52288,CN(CC1CC1)C(=O)C2=CC(Br)=C3OCCOC3=C2,Z970560572,326.186,326.186,2.626,-4.028,0,3,38.77,4,https://real.enamine.net/public-enum-files/Z970560572,<rdkit.Chem.rdchem.Mol object at 0x321212ea0>,0.8572538071239645
44165,52289,CCC1=C(C=NN1C=2C=CC(F)=CC2)C(=O)NC=3C=C(C)N=C(N3)C(C)C,Z1116610281,367.421,367.421,4.05,-4.348,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z1116610281,<rdkit.Chem.rdchem.Mol object at 0x321212f10>,0.738368113274412
44166,52292,CC=1C=CC=CC1S(=O)(=O)CC=2C=C(Cl)C=3OCCCOC3C2,Z798552392,352.834,352.834,3.435,-4.71,0,4,52.6,3,https://real.enamine.net/public-enum-files/Z798552392,<rdkit.Chem.rdchem.Mol object at 0x321212f80>,0.8430482423577667
44167,52293,CCOC=1C=C2CC(C)OC2=CC1NC(=O)CC=3C=CC=CC3C,Z167609248,325.402,325.402,3.841,-4.39,1,3,47.56,6,https://real.enamine.net/public-enum-files/Z167609248,<rdkit.Chem.rdchem.Mol object at 0x321212ff0>,0.906797526033107
44168,52294,CCOC=1C=C2CC(C)OC2=CC1NC(=O)CC=3C(Cl)=CC=CC3F,Z167605432,363.811,363.811,4.248,-4.873,1,3,47.56,6,https://real.enamine.net/public-enum-files/Z167605432,<rdkit.Chem.rdchem.Mol object at 0x321213060>,0.8569854652951695
44169,52296,CN1C=C(C=N1)NCC2=NC=3CCC(C)(C)CC3S2,Z1559240642,276.402,276.402,2.635,-1.78,1,3,42.74,3,https://real.enamine.net/public-enum-files/Z1559240642,<rdkit.Chem.rdchem.Mol object at 0x3212130d0>,0.9368226909383512
44170,52297,CC(NC(=O)C=1C=CC(=CC1)CN2CCOCC2)C=3C=CC(Cl)=CC3,Z95798478,358.862,358.862,3.598,-4.15,1,3,41.57,6,https://real.enamine.net/public-enum-files/Z95798478,<rdkit.Chem.rdchem.Mol object at 0x321213140>,0.8863584189116822
44171,52299,COC=1C=CC=C(C1)CNC=2C=CC=CC2CN3CCC(CO)CC3,Z1116669581,340.46,340.46,2.567,-2.68,2,4,44.73,7,https://real.enamine.net/public-enum-files/Z1116669581,<rdkit.Chem.rdchem.Mol object at 0x3212131b0>,0.8095083296213516
44172,52300,O=C(OCC=1C=C(ON1)C2=CC=CO2)C=3C=NC=CN3,Z96200989,271.229,271.229,0.618,-1.413,0,4,91.25,5,https://real.enamine.net/public-enum-files/Z96200989,<rdkit.Chem.rdchem.Mol object at 0x321213220>,0.670557737539088
44173,52301,CC1=NC=2C=CC=CC2N1CCC(=O)N3CCC[C@H]3CN4C=CN=N4,Z2063739017,338.408,338.408,1.281,-1.835,0,4,68.84,6,https://real.enamine.net/public-enum-files/Z2063739017,<rdkit.Chem.rdchem.Mol object at 0x321213290>,0.7135869554933143
44174,52302,CO[C@@H]1C[C@@H](CO)N(C1)C(=O)C=2C=CN=C(C=3C=CC=CC3)C2N,Z2063987677,327.378,327.378,1.236,-3.101,2,5,88.68,5,https://real.enamine.net/public-enum-files/Z2063987677,<rdkit.Chem.rdchem.Mol object at 0x321213300>,0.8893383914689766
44175,52303,CN(C(=O)CC=1C(F)=CC=CC1Cl)C2=NC=3C=C(Cl)C=CC3S2,Z1882695281,369.242,369.242,4.409,-6.136,0,2,33.2,3,https://real.enamine.net/public-enum-files/Z1882695281,<rdkit.Chem.rdchem.Mol object at 0x321213370>,0.6547410091454401
44176,52304,CC1=NN=C(CNC=2C=NN(C2C(C)C)C=3C=CC=CC3)N1C,Z1929943776,310.398,310.398,1.864,-2.089,1,4,60.56,5,https://real.enamine.net/public-enum-files/Z1929943776,<rdkit.Chem.rdchem.Mol object at 0x3212133e0>,0.7866207544638356
44177,52306,O=C(C1=CC=CN1)N2CCCC2C3=NC(=NN3)C=4C=CC=CC4,Z1560372712,307.351,307.351,2.108,-4.861,2,3,77.67,4,https://real.enamine.net/public-enum-files/Z1560372712,<rdkit.Chem.rdchem.Mol object at 0x321213450>,0.7807649443093679
44178,52307,CC(C)C1=NN=C2CCC(CN12)NC(=O)C3=CC=CC4=CC=CN=C34,Z985631862,335.404,335.404,1.609,-3.551,1,4,72.7,4,https://real.enamine.net/public-enum-files/Z985631862,<rdkit.Chem.rdchem.Mol object at 0x3212134c0>,0.7985860816797798
44179,52308,COC=1C=C(C=CN1)CNC(=O)C=2C=CC(=CC2)OCC3CCCO3,Z271047082,342.39,342.39,2.718,-3.413,1,5,69.68,8,https://real.enamine.net/public-enum-files/Z271047082,<rdkit.Chem.rdchem.Mol object at 0x321213530>,0.8374117214793092
44180,52309,CN(CC=1C=CC=CC1N2CCOCC2)C(=O)C3=CC=CC(Cl)=C3,Z109853962,344.836,344.836,3.04,-4.6,0,3,32.78,5,https://real.enamine.net/public-enum-files/Z109853962,<rdkit.Chem.rdchem.Mol object at 0x3212135a0>,0.8512901563282033
44181,52310,O=C(C=1C=C(C=CN1)N2C=CC=N2)N(CC3CC3)C4CCCCC4,Z1231250796,324.421,324.421,2.913,-3.311,0,3,51.02,6,https://real.enamine.net/public-enum-files/Z1231250796,<rdkit.Chem.rdchem.Mol object at 0x321213610>,0.8462021809666653
44182,52311,CC1=NN=C2CCC(CN12)NC(=O)C3=CN4C=CC(C)=CC4=N3,Z985613836,310.355,310.355,1.084,-2.37,1,4,77.11,3,https://real.enamine.net/public-enum-files/Z985613836,<rdkit.Chem.rdchem.Mol object at 0x321213680>,0.7734925772339081
44183,52312,CC1=CSC(=N1)C2(CCC2)NC(=O)N3CCC4=C(F)C=CC=C43,Z1883037001,331.41,331.41,3.381,-3.99,1,2,45.23,4,,<rdkit.Chem.rdchem.Mol object at 0x3212136f0>,0.910932149232886
44184,52313,CC1=NC=CN1CC2CCCN2C3=NN=C(S3)C=4C=CC=CN4,Z1900556530,326.421,326.421,1.621,-2.787,0,5,59.73,4,https://real.enamine.net/public-enum-files/Z1900556530,<rdkit.Chem.rdchem.Mol object at 0x321213760>,0.73765407545347
44185,52315,O=C(C=1C=CC=C(C1)NCCC=2C=CC=CC2)N3CCCC(CO)C3,Z1560630731,338.444,338.444,2.479,-3.929,2,3,52.57,7,https://real.enamine.net/public-enum-files/Z1560630731,<rdkit.Chem.rdchem.Mol object at 0x3212137d0>,0.8504276577904026
44186,52316,CC=1N=C(SC1C(=O)NCC2CCOC2)C=3C=CC=CN3,Z384360872,303.381,303.381,0.839,-2.661,1,4,64.11,5,https://real.enamine.net/public-enum-files/Z384360872,<rdkit.Chem.rdchem.Mol object at 0x321213840>,0.9409083660768872
44187,52317,COC=1C=CC(=CC1)C2=NN=C(COC=3C=CC=C4CC(C)(C)OC34)O2,Z228853118,352.385,352.385,3.713,-4.787,0,5,66.61,5,https://real.enamine.net/public-enum-files/Z228853118,<rdkit.Chem.rdchem.Mol object at 0x3212138b0>,0.6903657992014723
44188,52318,COC=1C=CC=C(C1)NC(=O)CC=2C=NN(C2)C=3C=CC=CC3,Z240149666,307.347,307.347,2.828,-3.062,1,3,56.15,6,https://real.enamine.net/public-enum-files/Z240149666,<rdkit.Chem.rdchem.Mol object at 0x321213920>,0.7879164202002014
44189,52320,O=S1(=O)CCC(C1)N2CCN(CC2)C=3C=NC=4C=CC=CC4N3,Z246360182,332.422,332.422,0.443,-1.71,0,6,66.4,2,https://real.enamine.net/public-enum-files/Z246360182,<rdkit.Chem.rdchem.Mol object at 0x321213990>,0.8153274571771942
44190,52321,C1=CN(CC2CCCN2CC3=NC(=NO3)C=4C=CC=NC4)N=C1,Z1139700459,310.355,310.355,0.76,-1.04,0,5,72.87,5,https://real.enamine.net/public-enum-files/Z1139700459,<rdkit.Chem.rdchem.Mol object at 0x321213a00>,0.7173957190874353
44191,52323,O=C(NC1=NC=2C=CC=CC2S1)C=3C=NN4C=CC=NC34,Z285554446,295.321,295.321,1.844,-4.103,1,4,72.18,3,https://real.enamine.net/public-enum-files/Z285554446,<rdkit.Chem.rdchem.Mol object at 0x321213a70>,0.6167092001970285
44192,52324,COC=1C=C(F)C=C2SC(=NC12)NC(=O)C=3C=CN=C(F)C3,Z1118943427,321.304,321.304,2.822,-4.92,1,4,64.11,4,https://real.enamine.net/public-enum-files/Z1118943427,<rdkit.Chem.rdchem.Mol object at 0x321213ae0>,0.7523319474069843
44193,52326,O=S(=O)(CC=1C=C(ON1)C=2C=CC=CC2)CC3CCCO3,Z340418818,307.366,307.366,1.245,-2.628,0,4,69.4,5,https://real.enamine.net/public-enum-files/Z340418818,<rdkit.Chem.rdchem.Mol object at 0x321213b50>,0.8482782584386463
44194,52327,O=C(NC1CCC2=NC=NN2C1)C=3C=C(Cl)C=C(C3)C(F)(F)F,Z1746685006,344.72,344.72,2.462,-4.164,1,3,59.81,4,https://real.enamine.net/public-enum-files/Z1746685006,<rdkit.Chem.rdchem.Mol object at 0x321213bc0>,0.910898197905245
44195,52328,CC(C)(CNC=1C=CC2=NN=NN2N1)N3CCC=4C=CC=CC4C3,Z354355140,323.396,323.396,1.388,-3.325,1,6,71.24,4,https://real.enamine.net/public-enum-files/Z354355140,<rdkit.Chem.rdchem.Mol object at 0x321213c30>,0.788848145131635
44196,52329,CCN1C=C(C#N)C(=O)N(CC2=NN=C(C=3C=CC=CC3)N2C)C1=O,Z990633176,336.349,336.349,0.841,-2.756,0,5,95.12,4,https://real.enamine.net/public-enum-files/Z990633176,<rdkit.Chem.rdchem.Mol object at 0x321213ca0>,0.6998133664910552
44197,52330,FC(F)(F)C=1C=CN=C(N1)N2CCC(CC2)C3=NN=C4C=CC=CN34,Z318889718,348.327,348.327,1.553,-3.884,0,5,59.21,3,https://real.enamine.net/public-enum-files/Z318889718,<rdkit.Chem.rdchem.Mol object at 0x321213d10>,0.7126549477479514
44198,52331,NC=1N=CC=NC1C(=O)NCC=2C=CC(=NC2)OC3=CC=CC(F)=C3,Z977965310,339.325,339.325,2.634,-3.333,2,5,103.02,6,https://real.enamine.net/public-enum-files/Z977965310,<rdkit.Chem.rdchem.Mol object at 0x321213d80>,0.7392835320492235
44199,52332,O=C(NC=1C(F)=CC=CC1Br)C2COC=3C=CC=CC32,Z1368822172,336.156,336.156,2.372,-4.9,1,2,38.33,3,https://real.enamine.net/public-enum-files/Z1368822172,<rdkit.Chem.rdchem.Mol object at 0x321213df0>,0.9081233968754652
44200,52333,CC1=CC=C(S1)C2=CSC=3N=C(CN4C=NC(C#N)=N4)NC(=O)C23,Z228467290,354.412,354.412,1.197,-5.112,1,5,95.96,3,https://real.enamine.net/public-enum-files/Z228467290,<rdkit.Chem.rdchem.Mol object at 0x321213e60>,0.6091866958152007
44201,52334,CC1=CC(C)=NC(C)=C1NC(=O)C=2C=CN=C(C2)OC3CCC3,Z1532809417,311.379,311.379,2.695,-3.315,1,4,64.11,5,https://real.enamine.net/public-enum-files/Z1532809417,<rdkit.Chem.rdchem.Mol object at 0x321213ed0>,0.9369775541608084
44202,52335,CCN1C=CC=2C=C(C=CC21)NC(=O)C3(CCC3)C=4C=CC(F)=CC4,Z915424114,336.404,336.404,4.937,-4.81,1,1,34.03,5,https://real.enamine.net/public-enum-files/Z915424114,<rdkit.Chem.rdchem.Mol object at 0x321213f40>,0.7251175049411546
44203,52336,CC1=CC(C)=NN1C=2C=CC(=NN2)NC3CCOC3C=4C=CC=CC4,Z1328615127,335.404,335.404,2.9,-3.809,1,5,64.86,4,https://real.enamine.net/public-enum-files/Z1328615127,<rdkit.Chem.rdchem.Mol object at 0x321214040>,0.7929075230883708
44204,52338,O=C(NC=1C=CC(Br)=NC1Cl)C=2C=C(ON2)C=3C=CC=CC3,Z1383972699,378.608,378.608,3.23,-6.35,1,3,68.02,4,https://real.enamine.net/public-enum-files/Z1383972699,<rdkit.Chem.rdchem.Mol object at 0x3212140b0>,0.6857257580190657
44205,52339,N#CCCN1N=CC=2C(=NC=NC21)NC3=CC=C4OCCOC4=C3,Z990825162,322.322,322.322,1.733,-3.59,1,7,97.88,4,https://real.enamine.net/public-enum-files/Z990825162,<rdkit.Chem.rdchem.Mol object at 0x321214120>,0.7862994947743187
44206,52341,NC(=O)C1CC=2C=CC=CC2N(CC3=NC=C(O3)C=4C=CC=CC4)C1,Z1082798436,333.385,333.385,2.898,-4.024,1,3,72.36,4,https://real.enamine.net/public-enum-files/Z1082798436,<rdkit.Chem.rdchem.Mol object at 0x321214190>,0.7964646098290064
44207,52343,CC=1C=CC=CC1NC(=O)CC2=NC(=CS2)C=3C=CC(F)=CC3,Z48863350,326.39,326.39,3.14,-4.892,1,2,41.99,5,https://real.enamine.net/public-enum-files/Z48863350,<rdkit.Chem.rdchem.Mol object at 0x321214200>,0.7699943233177745
44208,52345,CN(CC=1C(F)=CC=CC1Cl)C(=O)C2=CC(=NO2)C3=CC=CC(F)=C3,Z392181896,362.758,362.758,4.393,-5.72,0,2,46.34,5,https://real.enamine.net/public-enum-files/Z392181896,<rdkit.Chem.rdchem.Mol object at 0x321214270>,0.6838978351562597
44209,52346,O=C(NC1CCOC=2C=CC=CC21)C=3C=CC(=CC3)CN4C=CN=C4,Z423241152,333.385,333.385,2.056,-3.986,1,3,56.15,5,https://real.enamine.net/public-enum-files/Z423241152,<rdkit.Chem.rdchem.Mol object at 0x3212142e0>,0.7976556544399241
44210,52347,CC1=CN2C=C(C=CC2=N1)NC(=O)C=3C=CC=C(N3)OCC(F)F,Z1533603749,332.306,332.306,2.936,-3.844,1,4,68.52,6,https://real.enamine.net/public-enum-files/Z1533603749,<rdkit.Chem.rdchem.Mol object at 0x321214350>,0.7798836005701049
44211,52348,CC(NC(=O)C=1C=C(Cl)C=2OCOC2C1)C=3C=CC=CC3Br,Z62786931,382.636,382.636,5.002,-6.03,1,3,47.56,4,https://real.enamine.net/public-enum-files/Z62786931,<rdkit.Chem.rdchem.Mol object at 0x3212143c0>,0.8596925156573398
44212,52349,COC=1C=CC(NC(=O)CN2N=NN(C2=O)C3=CC=CS3)=C(C1)OC,Z212194960,361.378,361.378,1.944,-3.73,1,6,95.83,7,https://real.enamine.net/public-enum-files/Z212194960,<rdkit.Chem.rdchem.Mol object at 0x321214430>,0.7067813561128659
44213,52350,CC=1C=CC(=NC1)NC(=O)C=2C=NN(C2C(F)(F)F)C=3C=CC=CC3F,Z300601966,364.298,364.298,2.576,-4.727,1,3,59.81,4,https://real.enamine.net/public-enum-files/Z300601966,<rdkit.Chem.rdchem.Mol object at 0x3212144a0>,0.715282784620422
44214,52351,CC=1C=C(C)N(N1)C=2C=CC(=CC2)CC(=O)NC=3C=CC(C)=CN3,Z423239378,320.389,320.389,3.121,-3.14,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z423239378,<rdkit.Chem.rdchem.Mol object at 0x321214510>,0.8015216517660471
44215,52352,CC=1C=C(C=CC1Br)NC(=O)C=2C=NN3C=CC=NC23,Z285555420,331.168,331.168,2.838,-4.157,1,3,59.29,3,https://real.enamine.net/public-enum-files/Z285555420,<rdkit.Chem.rdchem.Mol object at 0x321214580>,0.7851226393421318
44216,52353,COC=1C=CC(C)=CC1NC(=O)C2CC2C=3C=CC=CC3F,Z216420018,299.34,299.34,3.43,-4.42,1,2,38.33,5,https://real.enamine.net/public-enum-files/Z216420018,<rdkit.Chem.rdchem.Mol object at 0x3212145f0>,0.929971073740057
44217,52354,CC1=C(SC=2C=CC=C(F)C12)C(=O)NC=3C=CC=4OCCCOC4C3,Z89489246,357.4,357.4,4.233,-6.29,1,3,47.56,3,https://real.enamine.net/public-enum-files/Z89489246,<rdkit.Chem.rdchem.Mol object at 0x321214660>,0.7190855978256483
44218,52355,COC=1C=CC(=CN1)N(C)C(=O)C2=CN=C(CC=3C=CC=CC3)S2,Z1389837943,339.413,339.413,2.494,-3.59,0,4,55.32,6,https://real.enamine.net/public-enum-files/Z1389837943,<rdkit.Chem.rdchem.Mol object at 0x3212146d0>,0.7146566599839063
44219,52356,COCC=1C=CC(=CC1)C(=O)NC2CCCC=3C=CC=CC32,Z51728096,295.376,295.376,3.6,-4.327,1,2,38.33,5,https://real.enamine.net/public-enum-files/Z51728096,<rdkit.Chem.rdchem.Mol object at 0x321214740>,0.9348951450057418
44220,52357,COC=1C=CC(=CC1)CNC(=O)C=2C=NN(C2C)C3=CC=CC(C)=C3,Z295953588,335.401,335.401,3.655,-4.03,1,3,56.15,6,https://real.enamine.net/public-enum-files/Z295953588,<rdkit.Chem.rdchem.Mol object at 0x3212147b0>,0.7770644531516266
44221,52358,CCC=1C=CC=C(C)C1NC(=O)C=2C=CC=3CCCC3C2,Z49510635,279.377,279.377,3.67,-6.004,1,1,29.1,4,https://real.enamine.net/public-enum-files/Z49510635,<rdkit.Chem.rdchem.Mol object at 0x321214820>,0.8914444701043286
44222,52359,NC(=O)C1=CC(=CN1)C2=CSC(=N2)NC(=O)CC=3C(Cl)=CC=CC3F,Z243129750,378.81,378.81,2.778,-5.472,3,3,100.87,6,https://real.enamine.net/public-enum-files/Z243129750,<rdkit.Chem.rdchem.Mol object at 0x321214890>,0.6349501211964671
44223,52360,C=1NC=2C=CC=CC2C1CC3=NC(=NO3)C=4N=CC=CN4,Z1170080147,277.282,277.282,1.251,-3.12,1,4,80.49,3,https://real.enamine.net/public-enum-files/Z1170080147,<rdkit.Chem.rdchem.Mol object at 0x321214900>,0.6222152821961706
44224,52361,C1=NN=C(NCC2=CN=C(S2)C3CC3)N1C=4C=CC=CC4,Z1838244856,297.38,297.38,2.625,-3.595,1,4,55.63,5,https://real.enamine.net/public-enum-files/Z1838244856,<rdkit.Chem.rdchem.Mol object at 0x321214970>,0.785392734753476
44225,52362,CC1=C(OC=2C(F)=CC=CC12)C(=O)NC=3C=CC=CC3N4C=CC=N4,Z381579338,335.333,335.333,3.99,-5.12,1,2,60.06,4,https://real.enamine.net/public-enum-files/Z381579338,<rdkit.Chem.rdchem.Mol object at 0x3212149e0>,0.6064659228066444
44226,52364,O=C(NC1=NC=C(CC=2C=C(C=CC2Cl)C(F)(F)F)S1)C3=CN=CC=N3,Z71065642,398.791,398.791,3.739,-4.78,1,4,67.77,6,https://real.enamine.net/public-enum-files/Z71065642,<rdkit.Chem.rdchem.Mol object at 0x321214a50>,0.7047089381190761
44227,52365,CCN1N=CC=2C=CC(=CC21)NC(=O)C=3C=NC(C)=CN3,Z915472964,281.313,281.313,2.029,-1.841,1,4,72.7,4,https://real.enamine.net/public-enum-files/Z915472964,<rdkit.Chem.rdchem.Mol object at 0x321214ac0>,0.7997907424747963
44228,52367,CC1=CSC(=N1)NC(=O)C=2C=C(ON2)C=3C=CC=CC3F,Z373665138,303.313,303.313,2.948,-4.58,1,3,68.02,3,https://real.enamine.net/public-enum-files/Z373665138,<rdkit.Chem.rdchem.Mol object at 0x321214b30>,0.8038061551115614
44229,52368,O=C(NCC1CCCO1)C2=CN(N=N2)C=3C=CC=CC3C(F)(F)F,Z358358592,340.301,340.301,2.621,-3.311,1,4,69.04,6,https://real.enamine.net/public-enum-files/Z358358592,<rdkit.Chem.rdchem.Mol object at 0x321214ba0>,0.9263702780684282
44230,52369,CC1=CC(C)=C(NC(=O)CN2N=NC(=N2)C=3C=CC=C(Cl)C3)C(C)=C1,Z51621695,355.822,355.822,3.54,-5.64,1,4,72.7,5,https://real.enamine.net/public-enum-files/Z51621695,<rdkit.Chem.rdchem.Mol object at 0x321214c10>,0.776243119789034
44231,52370,FC=1C=CC=C(C1)C=2N=NN(CC=3C(F)=CC=CC3Cl)N2,Z51622664,306.698,306.698,4.448,-4.994,0,3,43.6,3,,<rdkit.Chem.rdchem.Mol object at 0x321214c80>,0.7453359909454748
44232,52371,C1=COC(=C1)C2CCCN2CC3=NN=C(O3)C4=CC=CS4,Z1226813645,301.365,301.365,2.016,-2.89,0,3,55.3,4,https://real.enamine.net/public-enum-files/Z1226813645,<rdkit.Chem.rdchem.Mol object at 0x321214cf0>,0.7346714796232439
44233,52372,O=C1NC(=NC=2C=CC(Cl)=CC12)C=3C=NC=C(Br)C3,Z1381294339,336.571,336.571,2.669,-5.397,1,3,54.35,1,https://real.enamine.net/public-enum-files/Z1381294339,<rdkit.Chem.rdchem.Mol object at 0x321214d60>,0.7407115960139593
44234,52373,CC=1C=CN(N1)C=2C=CC(=NN2)N3CCCC3C=4C=CC=5OCOC5C4,Z1238974119,349.387,349.387,2.876,-4.254,0,6,65.3,3,https://real.enamine.net/public-enum-files/Z1238974119,<rdkit.Chem.rdchem.Mol object at 0x321214dd0>,0.7240717259246781
44235,52374,CC1=NC(=CS1)CNCC=2C=CC(=CC2)OC3CCN(C)CC3,Z2043693990,331.477,331.477,1.488,-1.856,1,4,37.39,6,https://real.enamine.net/public-enum-files/Z2043693990,<rdkit.Chem.rdchem.Mol object at 0x321214e40>,0.8818342409302024
44236,52375,CN1CCC(CC1)OC=2C=CC(=CC2)CNCC=3C=CC=C4NC=CC34,Z2043694123,349.47,349.47,2.635,-3.671,2,3,40.29,6,https://real.enamine.net/public-enum-files/Z2043694123,<rdkit.Chem.rdchem.Mol object at 0x321214eb0>,0.7082877884525517
44237,52378,CC1=NN(C)C(C)=C1NC(=O)CC2=CSC(=N2)C=3C=CC=CC3,Z52035349,326.418,326.418,1.361,-3.106,1,3,59.81,5,https://real.enamine.net/public-enum-files/Z52035349,<rdkit.Chem.rdchem.Mol object at 0x321214f20>,0.7997120405053069
44238,52379,O=C(NC1=CC=NN1CC=2C=CC=CC2)C=3C=CC=CC3F,Z52106232,295.312,295.312,2.887,-4.331,1,2,46.92,5,https://real.enamine.net/public-enum-files/Z52106232,<rdkit.Chem.rdchem.Mol object at 0x321214f90>,0.802291191135718
44239,52380,C1=CC(=CS1)C=2N=NN(CC3=NC(=NO3)C4CC4)N2,Z430502112,274.303,274.303,1.39,-2.072,0,5,82.52,4,,<rdkit.Chem.rdchem.Mol object at 0x321215000>,0.7199177665863166
44240,52381,COC=1C=CC(OCC2=NC=3C=CC=CC3S2)=C(C1)C(N)=O,Z963434990,314.361,314.361,2.493,-3.873,1,4,74.44,5,https://real.enamine.net/public-enum-files/Z963434990,<rdkit.Chem.rdchem.Mol object at 0x321215070>,0.7853767771190033
44241,52385,CC(C=1C=CC=NC1)N(C(=O)C=2C=CC=C(Cl)C2)C3CC3,Z1090549878,300.783,300.783,2.98,-3.73,0,2,33.2,5,https://real.enamine.net/public-enum-files/Z1090549878,<rdkit.Chem.rdchem.Mol object at 0x3212150e0>,0.8514255931092681
44242,52386,O=C(NCC=1C=CC=NC1N2CCOCC2)C3=CC=C(F)C(F)=C3,Z337560432,333.333,333.333,1.825,-3.703,1,4,54.46,5,https://real.enamine.net/public-enum-files/Z337560432,<rdkit.Chem.rdchem.Mol object at 0x321215150>,0.9312516429761868
44243,52387,O=C(NCC=1C=CC=CN1)C=2C=CC=C(C2)OC=3C=CC=C(C3)C(F)(F)F,Z166956090,372.341,372.341,4.313,-5.424,1,2,51.22,6,https://real.enamine.net/public-enum-files/Z166956090,<rdkit.Chem.rdchem.Mol object at 0x3212151c0>,0.6984297330179086
44244,52388,O=C(NC=1C=NN(C1)CC=2C=CC=CC2)C3CCCCC3C(F)(F)F,Z774503848,351.367,351.367,3.815,-4.398,1,2,46.92,6,https://real.enamine.net/public-enum-files/Z774503848,<rdkit.Chem.rdchem.Mol object at 0x321215230>,0.8956054510467298
44245,52390,CN1C(CNC=2C=CC(=CC2)N3C=NC=N3)=NN=C1C=4C=CC=CC4,Z1537514556,331.375,331.375,1.432,-4.11,1,5,73.45,5,https://real.enamine.net/public-enum-files/Z1537514556,<rdkit.Chem.rdchem.Mol object at 0x3212152a0>,0.6085047089140995
44246,52391,COC=1C=CC=C(C(=O)NC2=CC=NN2C=3C=CN=CC3)C1F,Z1538260493,312.299,312.299,1.58,-3.3,1,4,69.04,5,https://real.enamine.net/public-enum-files/Z1538260493,<rdkit.Chem.rdchem.Mol object at 0x321215310>,0.8039215983971932
